YoutubeURL,Title,Upload Date,Views,Likes,Dislikes,No. of Comments
https://www.youtube.com/watch?v=1mSWLNJdQ8w,Kids Try Cereal from Around the World | Kids Try | HiHo Kids,2018-08-31,3685228,28459,1198,comments section is disabled
https://www.youtube.com/watch?v=95RLviccrQc,Kids Meet an Opera Singer | Kids Meet | HiHo Kids,2018-08-30,10331489,281217,2349,11947
https://www.youtube.com/watch?v=qow_n-oNEt8,Kids Try Their Parents' Favorite Childhood Foods | Kids Try | HiHo Kids,2018-08-29,23320342,209374,4929,3178
https://www.youtube.com/watch?v=eTsOS93nCRM,Kids Try Swedish Food | Kids Try | HiHo Kids,2018-08-28,1146878,19718,704,5823
https://www.youtube.com/watch?v=Tub76FOVCH4,Kids Meet a Kid in Recovery from Addiction (Micah) | Kids Meet | HiHo Kids,2018-08-27,1175757,20633,316,1482
https://www.youtube.com/watch?v=JISlw5ws2Yk,Kids Try French Pastries | Kids Try | HiHo Kids,2018-08-24,1072491,13073,258,comments section is disabled
https://www.youtube.com/watch?v=PsVtAigOx60,Kids Meet a Woman with Spina Bifida | Kids Meet | HiHo Kids,2018-08-23,710625,9208,61,789
https://www.youtube.com/watch?v=agJhLaLKAG0,Kids Try New Snickers Bars | Kids Try | HiHo Kids,2018-08-22,486951,6569,98,comments section is disabled
https://www.youtube.com/watch?v=ctD_AiIIMOI,Kids Try Ancient Recipes | Kids Try | HiHo Kids,2018-08-21,2738462,31147,920,comments section is disabled
https://www.youtube.com/watch?v=INb-jiLOPZA,Kids Meet a 101 Year Old (Clara) | Kids Meet | HiHo Kids,2018-08-20,679659,14911,59,885
https://www.youtube.com/watch?v=2jVdmnXtI7Y,Kids Try Backpacking Food | Kids Try | HiHo Kids,2018-08-17,1607295,13647,282,833
https://www.youtube.com/watch?v=ngK3bzOw7_4,Kids Meet an Acupuncturist | Kids Meet | HiHo Kids,2018-08-16,1366851,20072,668,1360
https://www.youtube.com/watch?v=qvbNd1O-sfo,Kids Try Spicy Supercut | Kids Try | HiHo Kids,2018-08-15,370343,6910,102,511
https://www.youtube.com/watch?v=yupN3ismmWI,Kids Try Weird Gum Flavors | Kids Try | HiHo Kids,2018-08-14,1757176,9972,205,555
https://www.youtube.com/watch?v=n5efUOY4vG8,Kids Meet A Drag Queen (Crystal & Kristen) | Kids Meet | HiHo Kids,2018-08-13,1315311,17132,1742,1682
https://www.youtube.com/watch?v=BDh46oosdms,Kids Meet a School Shooting Survivor | Kids Meet | HiHo Kids,2018-08-10,12652311,241629,3116,30221
https://www.youtube.com/watch?v=8bFdrCc_7Mw,Kids Try Instant Noodles from Around the World | Kids Try | HiHo Kids,2018-08-09,4550007,43081,850,1
https://www.youtube.com/watch?v=fJ8o8thpLJs,Kids Try KFC Pickle Fried Chicken | Kids Try | HiHo Kids,2018-08-08,1267111,15350,239,comments section is disabled
https://www.youtube.com/watch?v=kxjx5ze-kqo,Kids Try Syrian Food | Kids Try | HiHo Kids,2018-08-07,1939128,30256,607,comments section is disabled
https://www.youtube.com/watch?v=PhW5JwgO6LA,Kids Meet a Magician (Austin & Ernie) | Kids Meet | HiHo Kids,2018-08-06,1863747,7030,105,0
https://www.youtube.com/watch?v=hYGG_AyWsPI,Kids Try Snacks from Great Britain | Kids Try | HiHo Kids,2018-08-03,1534067,18954,442,comments section is disabled
https://www.youtube.com/watch?v=oquucfui1_k,Kids Meet A Mountaineer | Kids Meet | HiHo Kids,2018-08-02,766400,11632,140,641
https://www.youtube.com/watch?v=RRlsjbh38jQ,Kids Try Rolled Ice Cream | Kids Try | HiHo Kids,2018-08-01,4582819,35116,561,2137
https://www.youtube.com/watch?v=QIXaCpW3jXE,Kids Try Mocktails | Kids Try | HiHo Kids,2018-07-31,3375904,30415,747,1750
https://www.youtube.com/watch?v=9ht6ANnvElo,Kids Describe Cars of the Future | Kids Describe | HiHo Kids,2018-07-31,2492224,14196,840,934
https://www.youtube.com/watch?v=f3HZnQMSxCg,Kids Meet a Man in a Wheelchair (Justin and GG) | Kids Meet | HiHo Kids,2018-07-30,884974,8226,123,411
https://www.youtube.com/watch?v=irEskqfmvkA,Kids Try Guess That Milk Challenge | Kids Try | HiHo Kids,2018-07-27,1000029,8963,134,748
https://www.youtube.com/watch?v=17WC8H_Ugm4,Kids Meet Macklemore | Kids Meet | HiHo Kids,2018-07-26,6201390,173839,1647,7082
https://www.youtube.com/watch?v=wqxI1d0pSeA,Kids Try All Black Colored Foods | Kids Try | HiHo Kids,2018-07-24,5353646,40816,732,1
https://www.youtube.com/watch?v=YTjpx4T4F0Q,Maddox Meets a Little Person | Kids Meet | HiHo Kids,2018-07-23,306739,6157,54,391
https://www.youtube.com/watch?v=7kGxLl61lHg,Desmond #4 (Bday Edition) | Unboxing | HiHo Kids,2018-03-10,279536,4636,36,comments section is disabled
https://www.youtube.com/watch?v=mvvAwnUnvEA,Kids Meet a Plastic Surgeon | Kids Meet | HiHo Kids,2018-07-19,1791955,35822,311,0
https://www.youtube.com/watch?v=O3bEtOdvZ7E,Spicy Noodle Challenge | Kids Try | HiHo Kids,2018-07-17,4947228,55749,1616,5820
https://www.youtube.com/watch?v=TrzAeMt2_hY,Desmond's Family Gets Slimed! | Partners in Slime | HiHo Kids,2018-07-16,3980761,18627,656,1776
https://www.youtube.com/watch?v=_e4cfgm_6To,Kids Try Snacks from China | Kids Try | HiHo Kids,2018-07-13,2985005,17449,471,comments section is disabled
https://www.youtube.com/watch?v=q3lw_aH-Np0,Kids Meet a News Anchor | Kids Meet | HiHo Kids,2018-07-12,1010584,14974,180,685
https://www.youtube.com/watch?v=O8qp81BbkPI,Baby Maddox Rocks Out with Dad! | Home Videos | HiHo Kids,2018-07-11,65690,1108,14,101
https://www.youtube.com/watch?v=Wnn2hnDr0UI,Kids Try Jollibee | Kids Try | HiHo Kids,2018-07-10,5553654,53731,2306,11595
https://www.youtube.com/watch?v=syb8KxUKYHI,"Twins Ethan, Helena, and Dad Get Slimed! | Partners in Slime | HiHo Kids",2018-07-09,2278401,17308,526,0
https://www.youtube.com/watch?v=eviTy71jcWI,Kids Try Snacks from Indonesia | Kids Try | HiHo Kids,2018-07-06,8384376,69903,1076,comments section is disabled
https://www.youtube.com/watch?v=m8TzvS9xRK8,Kids Meet a Bounty Hunter | Kids Meet | HiHo Kids,2018-07-05,5671460,109752,1535,0
https://www.youtube.com/watch?v=yu8g-zgepos,Baby Maddox Fights Invisible Bad Guys | Home Videos | HiHo Kids,2018-07-04,91186,3124,33,comments section is disabled
https://www.youtube.com/watch?v=hSGYpeH1Kgs,Kids Try Soda from Around the World | Kids Try | HiHo Kids,2018-07-03,4226228,29441,871,comments section is disabled
https://www.youtube.com/watch?v=owq8mKQsC6c,Maddox's Family Gets Slimed! | Partners in Slime | HiHo Kids,2018-07-02,1009054,11979,205,626
https://www.youtube.com/watch?v=fcMxWXpaSGw,Outtakes #7 | Kids Try | HiHo Kids,2018-06-29,932728,7236,153,comments section is disabled
https://www.youtube.com/watch?v=DZsBei4nCkU,Kids Meet a Gender Non-Conforming Person | Kids Meet | HiHo Kids,2018-06-28,3762208,69747,15028,2995
https://www.youtube.com/watch?v=KrAWF7lbNq0,Kids Try US Military Food (MREs) | Kids Try | HiHo Kids,2018-06-26,5823765,52113,4228,2944
https://www.youtube.com/watch?v=yYzEAas4S1c,Siblings vs. Dad Slime Show! | Partners in Slime | HiHo Kids,2018-06-25,1454608,10797,259,628
https://www.youtube.com/watch?v=gHwjsWQ50S4,Kids Try Snacks from the 90s | Kids Try | HiHo Kids,2018-06-22,7304707,49522,1888,0
https://www.youtube.com/watch?v=_Lk5SMPsV4k,Ethan and Helena Describe Their Parents to Koji the Illustrator | Kids Describe | HiHo Kids,2018-06-21,555168,7307,77,576
https://www.youtube.com/watch?v=M9W3KWRkTzs,Kids Try Spicy Food from Around the World | Kids Try | HiHo Kids,2018-06-19,6017502,60243,2233,comments section is disabled
https://www.youtube.com/watch?v=CSSNQ0w-QPM,Austin's Family Gets Slimed! | Partners in Slime | HiHo Kids,2018-06-18,5508134,40376,1195,0
https://www.youtube.com/watch?v=5YbCyWbmQ7g,Kids Try Russian Snacks | Kids Try | HiHo Kids,2018-06-15,1630541,13321,226,comments section is disabled
https://www.youtube.com/watch?v=zTE4OHpC2EU,Kids Meet a Woman with Down Syndrome | Kids Meet | HiHo Kids,2018-06-14,3316531,93108,575,0
https://www.youtube.com/watch?v=vz8ikPTCE1k,Kids Try LOL Supercut 😂 | Kids Try | HiHo Kids,2018-06-13,335070,6642,96,762
https://www.youtube.com/watch?v=iIWzhVGF5XA,Snacks from the Netherlands | Kids Try | HiHo Kids,2018-06-12,2826383,42899,920,comments section is disabled
https://www.youtube.com/watch?v=FfBP5iD0J34,Talbott and Vanessa Get Slimed!! | Partners in Slime | HiHo Kids,2018-06-11,1013243,16813,243,771
https://www.youtube.com/watch?v=HeQKyfXU51M,Kids Try the Musical! | HiHo Memes | HiHo Kids,2018-06-09,123843,4586,479,445
https://www.youtube.com/watch?v=JRmRn926wC0,Kids Try Snacks from Hong Kong | Kids Try | HiHo Kids,2018-06-08,1449393,16822,450,comments section is disabled
https://www.youtube.com/watch?v=jFhfxlJgC3Q,Crazy Slime Show Trailer | Partners in Slime | HiHo Kids,2018-06-07,48710,1202,19,118
https://www.youtube.com/watch?v=o4AcTgJK6KE,Kids Try (Sugar Rush Supercut) | Kids Try | HiHo Kids,2018-06-06,603214,8806,115,718
https://www.youtube.com/watch?v=rotDMyXEFwA,Kids Try Sushi | Kids Try | HiHo Kids,2018-06-05,3308910,37596,861,comments section is disabled
https://www.youtube.com/watch?v=CMuiiVhbWUc,Austin Learns to Ride a Bike (Last Vlog!) | Austin Vlog | HiHo Kids,2018-06-04,108420,3932,45,288
https://www.youtube.com/watch?v=bIg4Sid7rdY,Kids Try Snacks from Vietnam | Kids Try | HiHo Kids,2018-06-01,1776502,26366,8132,comments section is disabled
https://www.youtube.com/watch?v=2VlluslpM8w,Favorite Books | Show and Tell | HiHo Kids,2018-05-30,210916,2259,40,335
https://www.youtube.com/watch?v=U4YiB3z6-sI,Kids Try Weird Ice Cream Flavors | Kids Try | HiHo Kids,2018-05-29,5215817,64673,1258,comments section is disabled
https://www.youtube.com/watch?v=cEVVkVkIKjA,Aila's Skin Update and a Big Announcement! | Austin Vlog | HiHo Kids,2018-05-28,1902105,6814,55,472
https://www.youtube.com/watch?v=zLKgmvUfpgc,Crystal's Unboxing #6 | Unboxing | HiHo Kids,2018-05-27,161651,1985,21,102
https://www.youtube.com/watch?v=KQmwVmW3EI4,Kids Meet a Midwife (Bonus Interview) | Kids Meet | HiHo Kids,2018-05-26,143011,2065,38,89
https://www.youtube.com/watch?v=qx04Iq13OLA,Outtakes #6 | Kids Try | HiHo Kids,2018-05-25,422984,5838,76,comments section is disabled
https://www.youtube.com/watch?v=6ioi2vlx3a4,Kids Meet a Midwife | Kids Meet | HiHo Kids,2018-05-24,1740390,31902,307,0
https://www.youtube.com/watch?v=6d-GJlYl_lg,Pets | Show and Tell | HiHo Kids,2018-05-23,11476752,23615,1030,0
https://www.youtube.com/watch?v=SCY18nOBHyk,Kids Try Curry from Around the World | Kids Try | HiHo Kids,2018-05-22,1716132,24310,674,comments section is disabled
https://www.youtube.com/watch?v=EVTBM51-VcQ,Last Day in California | Austin Vlog | HiHo Kids,2018-05-21,66687,1956,17,comments section is disabled
https://www.youtube.com/watch?v=4metVXI_GTY,Maddox's Life | Draw My Story | HiHo Kids,2018-05-20,3194854,20372,554,comments section is disabled
https://www.youtube.com/watch?v=YRf6DgV1hsU,Kids Meet a Mortician (Bonus Interview) | Kids Meet | HiHo Kids,2018-05-19,116175,2105,28,185
https://www.youtube.com/watch?v=HUrfACVgYic,Kids Try Snacks from Japan (Part 2) | Kids Try | HiHo Kids,2018-05-18,2968680,25116,670,comments section is disabled
https://www.youtube.com/watch?v=5rbf6Vn706M,Kids Meet a Mortician | Kids Meet | HiHo Kids,2018-05-17,956079,21113,209,1115
https://www.youtube.com/watch?v=oxmSfoLqoxw,Siblings | Show and Tell | HiHo Kids,2018-05-16,25120233,81969,3095,7215
https://www.youtube.com/watch?v=VTYEaBTc7zY,Kids Try Bugs | Kids Try | HiHo Kids,2018-05-15,4890574,64321,1388,comments section is disabled
https://www.youtube.com/watch?v=pVj_vumK9Is,Mickey Mouse Recognizes Austin! | Austin Vlog | HiHo Kids,2018-05-14,90853,3219,25,155
https://www.youtube.com/watch?v=7XgGrnLPNh8,Justin and GG's Unboxing at Home | Unboxing | HiHo Kids,2018-05-13,87938,1745,16,comments section is disabled
https://www.youtube.com/watch?v=X3gcHRfl8K4,Kids Meet a Ballerina (Bonus Interview) | Kids Meet | HiHo Kids,2018-05-12,246102,5535,28,182
https://www.youtube.com/watch?v=hOVglzKU19A,Kids Try Snacks From Argentina | Kids Try | HiHo Kids,2018-05-11,601810,12744,200,comments section is disabled
https://www.youtube.com/watch?v=K0vB8BGDYew,Kids Meet a Ballerina | Kids Meet | HiHo Kids,2018-05-10,7412564,124909,829,3970
https://www.youtube.com/watch?v=hI34n2z1IRE,Austin Describes His Future Partner | Kids Describe | HiHo Kids,2018-05-09,233226,4023,42,260
https://www.youtube.com/watch?v=9C7OC6JvYHQ,Kids Try German Food | Kids Try | HiHo Kids,2018-05-08,3374799,58014,2632,11883
https://www.youtube.com/watch?v=An8Ryzq6dt4,We're Going to Disneyland! | Austin Vlog | HiHo Kids,2018-05-07,385747,3357,27,205
https://www.youtube.com/watch?v=TCrw7flpsdQ,Crystal's Unboxing #5 | Unboxing | HiHo Kids,2018-05-06,91040,2014,21,comments section is disabled
https://www.youtube.com/watch?v=96yvGEzmZ_A,Kids Meet a Person with Alopecia (Bonus Interview) | Kids Meet | HiHo Kids,2018-05-05,829509,10489,71,639
https://www.youtube.com/watch?v=yTtxweLtXpA,Kids Try Snacks from Turkey | Kids Try | HiHo Kids,2018-05-04,3287623,55457,3878,comments section is disabled
https://www.youtube.com/watch?v=-PrATHChoTM,Kids Meet a Person with Alopecia | Kids Meet | HiHo Kids,2018-05-03,3598449,78251,537,5542
https://www.youtube.com/watch?v=3l8zJC3WoH0,Kids Describe Their Future Partners to Koji the Illustrator | Kids Describe | HiHo Kids,2018-05-02,2536184,55002,387,0
https://www.youtube.com/watch?v=igY2zPGRxHw,April's Adobo Fail | Austin Vlog | HiHo Kids,2018-04-30,138612,3944,35,523
https://www.youtube.com/watch?v=MQMAT3Fxz_w,Maddox Baby Compilation | Home Videos | HiHo Kids,2018-04-29,108929,2127,24,100
https://www.youtube.com/watch?v=CaT-hnqGYdo,Best of Ernie Cooks | HiHo Kids,2018-04-29,85710,2738,18,138
https://www.youtube.com/watch?v=gEtLquKMdbU,Kids Meet A Person With Cerebral Palsy (Bonus Interview) | Kids Meet | HiHo Kids,2018-04-28,249929,2927,38,187
https://www.youtube.com/watch?v=aFwnJs3NPkY,Ernie Gives us a House Tour! | HiHo Cribs | HiHo Kids,2018-04-28,2255807,36521,421,2282
https://www.youtube.com/watch?v=95bC6kR652s,Kids Play with Hoverboards | Kids Play | HiHo Kids,2018-04-27,3146298,8640,256,0
https://www.youtube.com/watch?v=O-Tyh9MpCzg,Kids Meet a Person With Cerebral Palsy | Kids Meet | HiHo Kids,2018-04-26,553695,12644,42,645
https://www.youtube.com/watch?v=ty4OtzPLA5o,Ernie Describes His Parents | Kids Describe | HiHo Kids,2018-04-25,859276,6228,41,276
https://www.youtube.com/watch?v=hYM3_IqJby4,Ernie Dances to Uptown Funk | Home Videos | HiHo Kids,2018-04-24,62968,2651,24,175
https://www.youtube.com/watch?v=4CWWix8f9fc,Easter Egg Hunt! | Austin Vlog | HiHo Kids,2018-04-23,683858,2086,21,108
https://www.youtube.com/watch?v=I2LcJ8Yzqhk,Maddox Reunites With His Mom | Home Videos | HiHo Kids,2018-04-22,1217087,4724,40,227
https://www.youtube.com/watch?v=Bky61OteLS4,Kids Meet A Transgender Soldier (Bonus Interview) | Kids Meet | Hiho Kids,2018-04-21,168254,3201,397,245
https://www.youtube.com/watch?v=x24T9-n42P0,Crystal vs. Dad | Kids Play | HiHo Kids,2018-04-20,2260077,8745,92,0
https://www.youtube.com/watch?v=JwE2mIPkKP8,Kids Meet a Transgender Soldier | Kids Meet | HiHo Kids,2018-04-19,2228104,44844,5950,6610
https://www.youtube.com/watch?v=N1PMbGgH4jw,Ernie Waking Up Compilation | Home Videos | HiHo Kids,2018-04-19,609167,15567,104,482
https://www.youtube.com/watch?v=57OZGphIg1Q,Kids Describe Their Parents | Kids Describe | HiHo Kids,2018-04-18,652063,10903,77,793
https://www.youtube.com/watch?v=s9B4plsIJPQ,Maddox Loses His First Tooth | Home Videos | HiHo Kids,2018-04-17,60961,1850,36,232
https://www.youtube.com/watch?v=9nDvaxg-DXs,Mexican Snacks | Kids Try | HiHo Kids,2018-04-17,8531492,44689,2344,comments section is disabled
https://www.youtube.com/watch?v=8V_fjCmDw18,Housewarming Party Time! | Austin Vlog | HiHo Kids,2018-04-16,148365,3371,27,201
https://www.youtube.com/watch?v=5dYm9KdgGd0,Ernie Reads to a Friend | Home Videos | HiHo Kids,2018-04-15,50083,1616,12,112
https://www.youtube.com/watch?v=JTV0YZKBAT8,What's In The Box? | Best Of | HiHo Kids,2018-04-15,49916,1298,16,113
https://www.youtube.com/watch?v=zlVY36z6Eh8,Justin and GG's House | HiHo Cribs | HiHo Kids,2018-04-14,1591266,19406,523,comments section is disabled
https://www.youtube.com/watch?v=HZXifnweWso,Charades | Kids Play | HiHo Kids,2018-04-13,969653,2960,71,372
https://www.youtube.com/watch?v=s0-fDXLkviI,Ernie's First ER Visit | Home Videos | HiHo Kids,2018-04-12,198424,2847,30,comments section is disabled
https://www.youtube.com/watch?v=sbUqZYbk_7Y,Kids Meet a Burn Survivor | Kids Meet | HiHo Kids,2018-04-12,6187000,92619,871,4607
https://www.youtube.com/watch?v=fxoXT6HDf8A,The Three Little Pigs (Suvi) | Draw My Story | HiHo Kids,2018-04-11,395897,3623,52,comments section is disabled
https://www.youtube.com/watch?v=e7GRlk0kdSo,Ernie Tells Dad a Story | Home Videos | HiHo Kids,2018-04-10,130413,2894,17,comments section is disabled
https://www.youtube.com/watch?v=8SPK6f6Knnk,Canadian Snacks | Kids Try | HiHo Kids,2018-04-10,2185357,17355,378,comments section is disabled
https://www.youtube.com/watch?v=oO7aK5NZxFg,Crystal's Live Karaoke!,2018-04-10,130597,1828,61,273
https://www.youtube.com/watch?v=8_62DP5UNvI,Austin's School Picture Day | Austin Vlog | HiHo Kids,2018-04-09,1910775,17724,370,0
https://www.youtube.com/watch?v=6qzTZ0sXJNo,Crystal's Secret Closet Tour | Home Videos | HiHo Kids,2018-04-08,1227268,2116,27,comments section is disabled
https://www.youtube.com/watch?v=L2qBRNHIlLo,Crystal Unboxing #4 | Unboxing | HiHo Kids,2018-04-08,180387,2373,16,comments section is disabled
https://www.youtube.com/watch?v=5qIRpO7mJmM,Crystal's House | HiHo Cribs | HiHo Kids,2018-04-07,3408764,47677,1000,comments section is disabled
https://www.youtube.com/watch?v=c8wefr7UNYU,GG vs. Grandma | Kids Play | HiHo Kids,2018-04-06,536201,3069,33,193
https://www.youtube.com/watch?v=STekHaijec8,Ernie's First Time Watching The Lion King | Home Videos | HiHo Kids,2018-04-05,95176,3251,18,150
https://www.youtube.com/watch?v=54qoxmF-GOw,Kids Meet a Woman With Tourette's | Kids Meet | HiHo Kids,2018-04-05,5116231,103692,584,0
https://www.youtube.com/watch?v=stejsmmBvN8,Koji Describes an Alien to Ernie the Illustrator | Kids Describe | HiHo Kids,2018-04-04,308670,9861,53,934
https://www.youtube.com/watch?v=17HhVTmglAs,Ernie Creeps Dad Out | Home Videos | HiHo Kids,2018-04-03,567358,4591,42,189
https://www.youtube.com/watch?v=nLqy-Ycwbhg,Korean Snacks | Kids Try | HiHo Kids,2018-04-03,2782892,58871,1397,comments section is disabled
https://www.youtube.com/watch?v=KNQ92xs4Otk,Crystal Karaoke Trailer | Crystal Live | HiHo Kids,2018-04-02,616122,1674,39,comments section is disabled
https://www.youtube.com/watch?v=pTAdfiZu8hA,Adrian Visits The Emergency Room | Austin Vlog | HiHo Kids,2018-04-02,2188627,7936,89,comments section is disabled
https://www.youtube.com/watch?v=O4w-Itb_mmY,Ernie Makes Friends with a Spider | Home Videos | HiHo Kids,2018-04-01,127211,3096,18,comments section is disabled
https://www.youtube.com/watch?v=R8-bU0Ln9V8,Gigantic Slime | Slime Time | HiHo Kids,2018-04-01,305045,1606,44,comments section is disabled
https://www.youtube.com/watch?v=xwXkGX6oK-w,Ernie Finds Scat | Home Videos | HiHo Kids,2018-03-31,58930,2271,30,147
https://www.youtube.com/watch?v=igR9WSQWtIY,GG & Justin | Unboxing | HiHo Kids,2018-03-31,62265,1581,12,comments section is disabled
https://www.youtube.com/watch?v=QFKKh_9IQxg,Desmond vs. Mom (Shannon) | Kids Play | HiHo Kids,2018-03-30,296750,5876,37,311
https://www.youtube.com/watch?v=xqqUake678o,Crystal Baby Compilation | Home Videos | HiHo Kids,2018-03-29,241162,6464,29,399
https://www.youtube.com/watch?v=gj-X2U1z9rc,Kids Meet a Drag Queen | Kids Meet | HiHo Kids,2018-03-29,7491363,200899,17048,17871
https://www.youtube.com/watch?v=gQbmFg1xDh8,Clara's Life Story | Draw My Story | HiHo Kids,2018-03-28,3721399,70454,529,comments section is disabled
https://www.youtube.com/watch?v=GPWGUsG1z8c,Desmond Describes Outer Space | Kids Describe | HiHo Kids,2018-03-28,75565,1836,24,157
https://www.youtube.com/watch?v=EO50OBNI4UE,Kids Try Outtakes #5 | Kids Try | HiHo Kids,2018-03-27,173975,3545,21,276
https://www.youtube.com/watch?v=LFz0cyewwng,Ernie Sneaks Chocolate Biscuits | Home Videos | HiHo Kids,2018-03-26,611922,5243,58,172
https://www.youtube.com/watch?v=Q14tw2Hl47s,"New House, New Yard | Austin Vlog | HiHo Kids",2018-03-26,2225192,6105,78,326
https://www.youtube.com/watch?v=-xsJDQkxGZo,Kids Try ASMR | Kids Try | HiHo Kids,2018-03-25,853561,18596,675,comments section is disabled
https://www.youtube.com/watch?v=bnyplhoq1AI,Meet the HiHo Crew | Behind the Scenes | HiHo Kids,2018-03-25,213777,6774,31,377
https://www.youtube.com/watch?v=jltqWvmh7jY,Marina's Unboxing #2 | Unboxing | HiHo Kids,2018-03-24,162823,3987,38,237
https://www.youtube.com/watch?v=SSXz1tubYsU,Milana and the Bear Statue | Home Videos | HiHo Kids,2018-03-24,37372,1494,4,109
https://www.youtube.com/watch?v=SQKrca9tZjI,Austin vs. Mom (April) | Kids Play | HiHo Kids,2018-03-23,3039824,21631,336,0
https://www.youtube.com/watch?v=yl_7qSgrf3Y,Kids Meet A Kid in Recovery From Addiction | Kids Meet | HiHo Kids,2018-03-22,6851267,157909,2507,1337
https://www.youtube.com/watch?v=hWG_tzuVpXg,Ernie Describes Supercut | Kids Describe | HiHo Kids,2018-03-21,215111,4822,26,231
https://www.youtube.com/watch?v=dV7Y8vrbWaY,What's Under The Sea | Kids Describe | HiHo Kids,2018-03-21,1044346,11214,73,712
https://www.youtube.com/watch?v=VZUIxIehCys,More Indonesian Foods | Kids Try | HiHo Kids,2018-03-20,5157934,136978,1466,comments section is disabled
https://www.youtube.com/watch?v=VZBhZnlRMB4,Ernie Gets in Trouble | Home Videos | HiHo Kids,2018-03-19,1509336,12165,167,499
https://www.youtube.com/watch?v=d_CwPWD_5LA,Moving Day | Austin Vlog | HiHo Kids,2018-03-19,113320,2749,23,152
https://www.youtube.com/watch?v=nM2q5QyeuOI,Edible Slime | Slime Time | HiHo Kids,2018-03-18,422805,3620,101,comments section is disabled
https://www.youtube.com/watch?v=lfksawOxb34,Kids Wild Hair Color Vlog | Kids Hair | HiHo Kids,2018-03-17,238972,2888,73,400
https://www.youtube.com/watch?v=iP2OHnDXbos,Wild Hair Colors Part 2 | Kids Hair | HiHo Kids,2018-03-17,4800429,50510,1661,3413
https://www.youtube.com/watch?v=8QeSepRiaP8,Austin Unboxing #1 | Unboxing | HiHo Kids,2018-03-16,199082,5057,31,323
https://www.youtube.com/watch?v=v2AG7M6zAR8,LOL Surprise Fizz Factory | Kids Play | HiHo Kids,2018-03-15,1023194,5801,95,comments section is disabled
https://www.youtube.com/watch?v=JGdkl_86jqw,Vanessa & Talbott (St. Patrick's Day) | Draw My Story | HiHo Kids,2018-03-14,108457,2418,49,201
https://www.youtube.com/watch?v=XnHvhVe94dQ,Ethan And Helena Solo Dream Home | Kids Describe | HiHo Kids,2018-03-14,154330,2032,18,137
https://www.youtube.com/watch?v=0FjnhimJkSE,Sandwiches Around The World | Kids Try | HiHo Kids,2018-03-13,3300669,42012,943,comments section is disabled
https://www.youtube.com/watch?v=lytoXdhqdAY,Justin And GG Surprise Disneyland Trip | Home Videos | HiHo Kids,2018-03-12,87208,2293,11,101
https://www.youtube.com/watch?v=ioMv7wCo6zI,Austin & Mommy have a heart to heart | Austin Vlog | HiHo Kids,2018-03-12,132243,4481,72,260
https://www.youtube.com/watch?v=h62lKseNAFU,Kristen Learns To Read | Home Videos | HiHo Kids,2018-03-11,50265,1082,12,69
https://www.youtube.com/watch?v=OZ7mR8KHhno,Vanessa & Talbott | Unboxing | HiHo Kids,2018-03-11,637141,16599,146,765
https://www.youtube.com/watch?v=SCZ3pzjN-3s,"Crystal ""Favorite Things"" Karaoke | Home Videos | HiHo Kids",2018-03-10,75036,1901,36,comments section is disabled
https://www.youtube.com/watch?v=s12QeOtu9BM,Clara's Next Mailbag! | Mailbag | HiHo Kids,2017-08-04,210944,7122,32,comments section is disabled
https://www.youtube.com/watch?v=7kGxLl61lHg,Desmond #4 (Bday Edition) | Unboxing | HiHo Kids,2018-03-10,279536,4636,36,comments section is disabled
https://www.youtube.com/watch?v=7q1IIlPpmOU,Best Of Ethan vs. Helena | Kids Play | HiHo Kids,2018-03-09,189725,3774,24,comments section is disabled
https://www.youtube.com/watch?v=LlWeEhvaO9U,Kids Describe Feminism to an Illustrator | Kids Describe | HiHo Kids,2018-03-08,1842658,64467,1611,1330
https://www.youtube.com/watch?v=Vc3HSohIdNw,Kids Try Making Pottery with a Potter | Kids Meet | HiHo Kids,2018-03-07,6688583,19199,447,0
https://www.youtube.com/watch?v=fUeWV2LRvx4,Kids Try Spanish Food | Kids Try | HiHo Kids,2018-03-06,2906780,45940,2215,6937
https://www.youtube.com/watch?v=83cUx9DvgMg,We're Getting a New House?! | Austin Vlog | HiHo Kids,2018-03-05,117807,4776,32,265
https://www.youtube.com/watch?v=k8m8PU3tBaI,How to Make Fluffy Slime | Slime Time | HiHo Kids,2018-03-04,1308192,4039,158,comments section is disabled
https://www.youtube.com/watch?v=NQ9VYGh89R4,Koji Draws Blindfolded & Answers Your Questions! | Mailbag | HiHo Kids,2018-03-03,187693,8488,38,502
https://www.youtube.com/watch?v=2MRuHLLdhig,Kids Play Oonies | Kids Play | HiHo Kids,2018-03-02,389352,1583,32,153
https://www.youtube.com/watch?v=baR1PVEDVRo,Kids Meet a Black Belt | Kids Meet | HiHo Kids,2018-03-01,4291292,62331,813,5022
https://www.youtube.com/watch?v=Hun4-jc16WA,Ernie & Dad Juggle Eggs | Home Videos | HiHo Kids,2018-02-28,357106,3788,24,142
https://www.youtube.com/watch?v=-tqPBctQpwI,Ernie Tells a Story and Koji Draws! | Draw My Story | HiHo Kids,2018-02-28,179248,6458,33,comments section is disabled
https://www.youtube.com/watch?v=WKRUJzIp1MI,Ernie's First Snow | Home Videos | HiHo Kids,2018-02-27,10385696,10832,74,0
https://www.youtube.com/watch?v=va2F3V8Jc2M,Kids Try Brazilian Food | Kids Try | HiHo Kids,2018-02-27,1196033,29553,1900,comments section is disabled
